%       "time"           "x"            "y"           "z"      "uindex"    "i"  "j"  "k"          "head"           "temp"           "pres"    "satn"           "epot"       "conc0001",            "vx"             "vy"             "vz"          "bhpr"            "kz" 
%
  0.970000000E+01  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79520665E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.970000000E+01  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.74633698E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.980000000E+01  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79532694E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.980000000E+01  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.74754802E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.990000000E+01  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79544345E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.990000000E+01  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.74873341E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.100000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79555632E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.100000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.74989357E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.101000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79566571E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.101000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.75102892E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.102000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79577173E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.102000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.75213988E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.103000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79587452E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.103000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.75322686E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.104000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79597420E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.104000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.75429029E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.105000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79607089E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.105000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.75533059E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.106000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79616470E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.106000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.75634817E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.107000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79625573E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.107000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.75734344E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.108000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79634408E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.108000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.75831683E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.109000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79642985E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.109000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.75926873E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.110000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79651312E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.110000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.76019957E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.111000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79659398E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.111000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.76110974E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.112000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79667253E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.112000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.76199964E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.113000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79674882E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.113000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.76286967E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.114000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79682295E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.114000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.76372022E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.115000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79689498E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.115000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.76455168E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.116000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79696497E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.116000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.76536444E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.117000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79703301E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.117000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.76615886E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.118000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79709915E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.118000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.76693533E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.119000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79716345E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.119000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.76769422E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.120000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79722597E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.120000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.76843588E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.121000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79728676E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.121000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.76916068E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.122000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79734589E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.122000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.76986896E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.123000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79740340E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.123000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.77056109E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.124000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79745934E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.124000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.77123738E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.125000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79751375E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.125000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.77189820E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.126000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79756670E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.126000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.77254385E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.127000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79761821E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.127000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.77317468E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.128000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79766834E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.128000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.77379100E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.129000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79771712E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.129000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.77439312E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.130000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79776459E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.130000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.77498135E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.131000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79781080E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.131000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.77555600E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.132000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79785577E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.132000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.77611736E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.133000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79789955E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.133000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.77666573E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.134000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79794217E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.134000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.77720139E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.135000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79798366E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.135000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.77772463E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.136000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79802405E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.136000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.77823571E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.137000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79806338E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.137000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.77873491E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.138000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79810168E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.138000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.77922250E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.139000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79813897E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.139000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.77969873E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.140000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79817528E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.140000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.78016386E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.141000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79821065E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.141000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.78061814E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.142000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79824509E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.142000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.78106182E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.143000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79827863E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.143000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.78149513E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.144000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79831130E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.144000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.78191830E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.145000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79834312E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
